row_id,PC1,PC2,PC3,PC4,PC5,PC6,target
6318,-0.5144339314078561,1.0318237352828463,-1.4282003000853147,0.27125937070541406,0.8534137721814042,2.355598196883702,0
741,-1.3041419168699537,1.154144928502804,-1.5752196647856112,1.5885468140005878,-0.6439561146550259,-0.19082993615455912,0
3782,2.9544304083030166,-0.778711657681419,-0.8947498585913891,1.352313394504825,-1.1874273742989192,-0.9927483991057731,0
7851,-7.284365136890877,-1.9124596253477486,0.2779508621668878,-0.9948219746715932,0.29128340178391443,-1.0227237090029195,0
2964,-3.8408287649162176,2.0081228914567086,1.1994041440764598,0.6365486092147457,2.0296364479217326,1.7459524514044569,0
6809,0.22573069181232697,0.007108969307222157,0.6371626181007002,0.20044498460211502,-1.5065557697199166,3.1113932511447615,1
3961,0.10140008655534238,1.0811043693833433,0.6405833357276975,0.8210699629330973,0.38626364812634717,0.3433513852405321,1
5309,1.092098601886077,-1.9698612504889867,1.8168876860130487,0.6448640528550844,1.0538931598631156,-0.21790925456251298,0
3396,2.757152151863343,-1.8339785276998777,-2.064307961176344,0.522035954611789,-1.2655978269781423,0.1517974860393818,1
2486,2.5257452649153453,0.1493300482936366,-1.5684217666275748,-1.3638010994809966,-0.7143417829135781,-1.5370996571394806,1
5034,-4.216599843214775,1.0548175572542897,0.6121675450789175,1.213636653664806,0.6147640229319592,-1.225148234327809,0
4569,0.18131642893467514,0.12432339845787332,-1.477918266783771,1.3400095263397516,-1.225574759351644,0.31017421989101823,1
4375,0.3320165154300341,1.0764731974124073,-1.6040562571228145,-0.4261275885914704,1.2195326542247202,0.7053312745850686,0
4140,4.0388473840618815,1.0546497604945548,2.008337656210532,0.32830836814940323,-0.8899980785229213,-0.0028583445180405676,1
2095,-0.7094761632672792,-0.9493037721016306,1.033249452552697,-0.5506146389554014,-0.7325627491040245,0.9045782935907205,0
436,6.171760986571382,0.06512806729170073,0.6455759700763488,1.8217024239376558,0.46452354842717747,1.5128254343113374,0
5361,-0.39823915955303235,0.09335605849996043,-0.19424976781436887,-0.030813294090978438,-0.7807986450920228,0.02799455815436902,0
6000,-4.687299492385425,1.1395989475819501,0.7690752936155436,1.317282198105148,1.437304319804226,-1.8965631641231833,0
309,2.8871047755099415,-1.9749285674403336,0.8361375240192426,-1.776318723352807,-1.1463279940828828,1.3764073550775349,1
8830,1.9102403787608395,2.0526397843903252,0.2510058866285616,-2.0735194735938185,0.7269848985477363,-1.183810098212342,1
8810,0.7674206223452007,0.10757415361712619,-1.162847336466363,0.34318203380264833,-1.1313051362529059,0.06624808752055378,0
4127,9.111974608917059,-1.8635081502181658,-2.5524846350623642,0.8543946232168809,-0.9458378686246276,-0.08874341175621003,1
88,-3.5713470080764793,0.034315996290636974,1.671440873203441,0.17868860950998888,-1.188559759994826,1.394258163363899,0
3321,4.618734111162244,0.008544444004244145,1.7997230025119084,-0.28203797918783113,2.2588380928044405,-0.03046011936594617,1
2898,-0.5207013944002075,4.091920700258945,0.01078229796247121,0.9470288814753864,-0.9193993584626234,0.23841862220319543,1
402,-4.245801147135811,0.006838880244423695,1.4298133209737014,0.4641579295817442,0.4549911060123538,1.5448136424181849,0
4181,5.601858137021967,-0.848067015679101,-3.6201135755061946,0.4847971119680121,0.6565417664765052,-0.1682964388285315,1
1021,-3.3183751848551903,-1.8702032571172962,-0.2362042953435779,1.3649592594378284,0.35855056841129895,-1.1415320377180205,0
882,-5.170799112652394,1.1345900963684894,0.28073533502458625,0.8650431201538948,-1.866446985132998,-0.5253746393703054,0
2593,3.2563569595861495,1.0657000616753312,2.8054930919988044,-0.15514309271898652,-0.933196245294535,0.23854719871982155,1
6511,-6.901697687108116,-0.8556641977634469,-1.268757698998769,-1.1306118983568987,1.5130977458231711,-2.0992154664279346,0
5734,-1.9877576846221316,1.181843627845093,-2.111061738023711,-0.3364422855684852,-0.09740056186491652,0.5431142336667998,0
6663,-5.915932571545552,0.1709402184434441,-0.2543433543393405,-0.7127869673911715,0.7625969083278861,-1.5533772795122327,0
6985,3.1602921498980567,1.1451019768598023,-2.136945406601074,-0.6453557228143851,-2.35264178212228,-0.14607693012930456,1
6871,1.9251998361456941,0.04185645680881489,2.1953535814617355,-0.4718323280523067,0.6271169267239054,-1.1376472810156555,1
7309,-5.128480258588467,4.071107587561517,-1.731731608779881,-2.948760782453172,-0.16745996083716785,1.9176457481408855,0
6041,3.9130384755426952,1.0954313956811346,0.24147257824849344,-1.0400681720021319,0.3683013963091679,-0.863011163854916,1
258,-1.847780406188532,1.0564435216831498,0.9905495142711727,-1.4807611749687277,1.2120238284729257,0.8696995819890496,0
4476,-4.837837998532136,0.9969525279337041,-0.08604434497478874,-1.7250741759197294,3.504030677583855,1.4405728663652306,0
289,5.253263924194101,0.1484284708165471,0.03436783372990826,0.1494039481373446,-1.000634846798602,-1.3649503478892107,0
8036,-8.180961644027144,-0.9228078415442176,-1.1379747757769973,-1.3508322719784647,2.5149292893988027,-0.43025560903711213,0
7793,-0.3517671993155176,-0.8443385641233379,-0.0918784877289045,0.4911534717487118,1.408004400989033,-2.121990829853662,0
6436,7.377620628899287,4.0803859631706665,0.1590298130166412,0.10967934964336701,0.45433267488921514,-0.8238405686732722,1
4199,-3.2137277008156087,-1.9381071943258208,1.6211625217327328,0.5215667214889876,0.41022006893407925,0.027341925534176692,0
8225,3.627162360239005,1.9740996928726888,2.05195957930092,1.4306217892845767,2.352318718625892,2.697490576644106,1
5661,-3.050637517204967,3.125588600048614,0.36255453514176383,-0.33658134132238393,-1.140347800211101,0.2622661080153832,0
4687,-6.064798854059731,-0.8710708647930345,-0.9702411723477979,0.39996989902259994,0.23573399012874674,0.15170750869365524,0
4872,0.7527023682711267,0.1466562777979128,1.2267335825359862,1.2846387593229736,2.1373945382018125,-2.504681154646675,0
7616,-7.238555843665898,1.003167606128616,-1.3942802211693994,0.7982012662545115,2.971257504368722,1.856072813234765,0
738,3.692237425352168,0.11393092319514508,-0.5670087893221403,-0.8821381054967601,-0.965608938632285,-1.253817152781708,1
4697,2.495431073604589,2.108517098920598,-0.6393964410988487,-0.8961631169290434,-0.5858045500079163,-0.1291310256551772,0
7398,-1.2047209480403946,1.135515766403456,-0.4628525712105288,1.4191833940949792,-0.07402804660813977,-0.7541417034596356,0
5275,-6.230378894790465,-1.9185877700715246,2.3400850216173366,0.26753588051666277,-0.039253415655695845,-0.7304941583433711,0
1818,-3.636297811013007,-0.887882873268063,-0.34922550990633694,0.5233884388471046,0.8365382131084745,-1.5518931017823663,0
8688,-1.8566240988177913,1.0768414064197245,1.0889778277378002,-0.3698521254149427,0.0898715318464407,-0.6539141927685845,0
544,2.070110711500538,2.026382188848568,2.290701623657873,-0.5491536285855498,1.4213567787739223,-0.5660787370257956,1
4930,2.3889892458616693,-0.895907095106768,-0.39458100370047156,1.2923900520072236,-0.1268946401752875,-0.6622603261056783,1
7979,-1.2244216227826907,-2.8950996928779835,0.8501737642531826,0.7054297644198231,-0.11496511886566907,0.5432137414837799,0
4124,4.842388066885146,-0.9329197156443167,-1.4182913454904589,-0.8689278147653319,-1.0856354144264568,1.2940877497889796,1
4416,2.858403877885264,2.0633887211363646,0.4978181861478643,-0.5574946239544682,-1.7880438412266548,0.7242797707666231,1
5863,0.1339874221179702,-0.027223307011242426,2.1264358455588264,-2.067181843663885,0.20864779428285773,1.5658189620501304,0
8542,-1.1738371096944373,-1.9388869607879988,1.359971944671836,0.7412297818475517,0.8621723086820933,-0.035248744026597834,0
1840,-0.6998611389603759,-2.9181378495322545,1.1084027415594837,0.33610083161853943,-1.682870744509046,0.48992025873978484,1
2345,4.896280970726181,-0.914466708796446,1.194444410807032,-0.9721311113572835,1.346875805903963,-1.8925753155703358,1
4335,2.8422892680989467,1.0517798086608687,0.7039953481222434,-1.6857411399245052,-1.778196491492831,0.6478766008138077,1
2134,-5.838428618654563,2.1167570597079477,0.6111991709264784,0.019315281035076737,1.5596279396385861,-0.5911362163376985,0
6189,-0.8137687507242504,-0.9356596533752999,-0.12398102881508644,-2.2809841934099824,-0.9883457829856817,-0.0907448333788432,1
